Year,Month,MobileWeb_or_Web,Type_of_Customers?,Where_Are_They_comming_from?,Which_Place_in_India?,How_many_Landed_on_our_Page?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form_and_Completed_and_submited_the_form?
2021,Sep,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,2227421,1150120,917274,121001
2021,Sep,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,4997015,2092740,1111649,215185
2021,Sep,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,24568,8425,3761,1490
2021,Sep,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,173937,61413,27522,11831
2021,Sep,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,35637,16569,5823,2674
2021,Sep,Desktop_Website,New_Customer,Unidentified_Sources,Indore,166301,75955,48625,22135
2021,Sep,Desktop_Website,New_Customer,Unidentified_Sources,Pune,154252,58434,22978,11343
2021,Sep,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,19395,7518
2021,Sep,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,79805,24035
2021,Sep,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,26588,7986
2021,Sep,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,79808,26288
2021,Sep,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,70816,14429
2021,Sep,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,53980,26992
2021,Sep,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,147127,37329
2021,Sep,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,99279,24658
2021,Sep,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,335488,81979
2021,Sep,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,308434,58280
2021,Sep,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,6321,1155
2021,Sep,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,19756,3202
2021,Sep,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,9868,1257
2021,Sep,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,53293,12069
2021,Sep,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,34608,4907
2021,Sep,Mobile_website,New_Customer,Came_From_Google,Bangalore,101129,50865,23355,15873
2021,Sep,Mobile_website,New_Customer,Came_From_Google,Chennai,642538,347030,169591,114013
2021,Sep,Mobile_website,New_Customer,Came_From_Google,Dehradun,130357,65839,28640,17741
2021,Sep,Mobile_website,New_Customer,Came_From_Google,Indore,964985,530117,295919,170351
2021,Sep,Mobile_website,New_Customer,Came_From_Google,Pune,398733,208608,84518,52930
2021,Sep,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,1060039,310802,211271,153724
2021,Sep,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,2119175,909960,639757,323447
2021,Sep,Mobile_website,New_Customer,Landed_on_the_page_Directly,Dehradun,1332726,652197,521605,310999
2021,Sep,Mobile_website,New_Customer,Landed_on_the_page_Directly,Indore,4024474,2311193,1769904,252828
2021,Sep,Mobile_website,New_Customer,Landed_on_the_page_Directly,Pune,3457907,1340041,822102,321165
2021,Sep,Mobile_website,New_Customer,Unidentified_Sources,Bangalore,54660,17983,5947,2030
2021,Sep,Mobile_website,New_Customer,Unidentified_Sources,Chennai,176500,90445,35082,11994
2021,Sep,Mobile_website,New_Customer,Unidentified_Sources,Dehradun,43196,23040,5487,1981
2021,Sep,Mobile_website,New_Customer,Unidentified_Sources,Indore,539148,249925,135263,55813
2021,Sep,Mobile_website,New_Customer,Unidentified_Sources,Pune,321848,123688,48452,18697
2021,Oct,Desktop_Website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,49823,17548
2021,Oct,Desktop_Website,Existing_Customer,Came_From_Google,Chennai,NA,NA,187609,73564
2021,Oct,Desktop_Website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,64577,26909
2021,Oct,Desktop_Website,Existing_Customer,Came_From_Google,Indore,NA,NA,126579,49574
2021,Oct,Desktop_Website,Existing_Customer,Came_From_Google,Pune,NA,NA,133583,30690
2021,Oct,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,89237,24239
2021,Oct,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,259010,95065
2021,Oct,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,162943,43422
2021,Oct,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,249558,102191
2021,Oct,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,399731,84846
2021,Oct,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,10711,1886
2021,Oct,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,37857,8253
2021,Oct,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,18270,3257
2021,Oct,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,37673,8497
2021,Oct,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,48123,7016
2021,Oct,Desktop_Website,New_Customer,Came_From_Google,Bangalore,86791,48493,29719,22893
2021,Oct,Desktop_Website,New_Customer,Came_From_Google,Chennai,453170,249100,157389,112074
2021,Oct,Desktop_Website,New_Customer,Came_From_Google,Dehradun,115322,64086,34242,23973
2021,Oct,Desktop_Website,New_Customer,Came_From_Google,Indore,469986,253407,160055,106836
2021,Oct,Desktop_Website,New_Customer,Came_From_Google,Pune,327561,175255,97354,47504
2021,Oct,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,556135,321388,191922,98324
2021,Oct,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,2385905,1438078,969968,150313
2021,Oct,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,715815,274064,203073,20064
2021,Oct,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,2298489,1274465,1046313,109342
2021,Oct,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,6932638,3056935,1244789,164349
2021,Oct,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,33554,8901,3906,1346
2021,Oct,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,138569,58877,25688,11274
2021,Oct,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,37983,17965,5615,2435
2021,Oct,Desktop_Website,New_Customer,Unidentified_Sources,Indore,172378,70923,45437,20024
2021,Oct,Desktop_Website,New_Customer,Unidentified_Sources,Pune,201526,53562,21008,9798
2021,Oct,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,44004,16144
2021,Oct,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,148805,46241
2021,Oct,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,50995,19474
2021,Oct,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,147404,49917
2021,Oct,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,192219,31346
2021,Oct,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,111368,31633
2021,Oct,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,293357,69738
2021,Oct,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,188579,35072
2021,Oct,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,649116,159287
2021,Oct,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,645483,113956
2021,Oct,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,14468,2110
2021,Oct,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,40106,5530
2021,Oct,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,17747,2334
2021,Oct,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,92722,19475
2021,Oct,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,71354,9041
2021,Oct,Mobile_website,New_Customer,Came_From_Google,Bangalore,133006,66922,28090,19242
2021,Oct,Mobile_website,New_Customer,Came_From_Google,Chennai,633126,338779,164641,113085
2021,Oct,Mobile_website,New_Customer,Came_From_Google,Dehradun,192725,92966,35027,23092
2021,Oct,Mobile_website,New_Customer,Came_From_Google,Indore,900025,485892,266712,160985
2021,Oct,Mobile_website,New_Customer,Came_From_Google,Pune,472184,243803,97067,62583
2021,Oct,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,919235,378501,287822,174657
2021,Oct,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,2120222,988776,743297,430733
2021,Oct,Mobile_website,New_Customer,Landed_on_the_page_Directly,Dehradun,878013,256706,127682,30242
2021,Oct,Mobile_website,New_Customer,Landed_on_the_page_Directly,Indore,4375911,2577028,2088077,279033
2021,Oct,Mobile_website,New_Customer,Landed_on_the_page_Directly,Pune,3249124,1213020,744061,212269
2021,Oct,Mobile_website,New_Customer,Unidentified_Sources,Bangalore,56054,19896,6338,1813
2021,Oct,Mobile_website,New_Customer,Unidentified_Sources,Chennai,177943,91145,36052,12627
2021,Oct,Mobile_website,New_Customer,Unidentified_Sources,Dehradun,45404,25043,5437,2012
2021,Oct,Mobile_website,New_Customer,Unidentified_Sources,Indore,527479,229579,116541,45283
2021,Oct,Mobile_website,New_Customer,Unidentified_Sources,Pune,335929,129965,46761,17291
2021,Nov,Desktop_Website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,53050,18070
2021,Nov,Desktop_Website,Existing_Customer,Came_From_Google,Chennai,NA,NA,241054,91754
2021,Nov,Desktop_Website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,91446,33534
2021,Nov,Desktop_Website,Existing_Customer,Came_From_Google,Indore,NA,NA,144574,56746
2021,Nov,Desktop_Website,Existing_Customer,Came_From_Google,Pune,NA,NA,162354,42130
2021,Nov,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,92836,26328
2021,Nov,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,295112,108976
2021,Nov,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,241482,87870
2021,Nov,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,267122,107850
2021,Nov,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,418414,94944
2021,Nov,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,10986,1824
2021,Nov,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,43822,9938
2021,Nov,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,24266,3694
2021,Nov,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,39338,9294
2021,Nov,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,37928,7254
2021,Nov,Desktop_Website,New_Customer,Came_From_Google,Bangalore,91413,50009,28868,22172
2021,Nov,Desktop_Website,New_Customer,Came_From_Google,Chennai,532703,303199,189118,133318
2021,Nov,Desktop_Website,New_Customer,Came_From_Google,Dehradun,135946,77931,39962,26867
2021,Nov,Desktop_Website,New_Customer,Came_From_Google,Indore,498457,276632,170746,112338
2021,Nov,Desktop_Website,New_Customer,Came_From_Google,Pune,361255,189930,93589,64608
2021,Nov,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,903901,566896,343021,57540
2021,Nov,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,4605196,1910107,1039369,141519
2021,Nov,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,1145736,629352,549207,50089
2021,Nov,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,3789022,2427545,2016077,131488
2021,Nov,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,9036434,3881092,1573991,119167
2021,Nov,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,34418,9697,4243,1456
2021,Nov,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,180296,66864,30336,13705
2021,Nov,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,44221,21332,7212,3156
2021,Nov,Desktop_Website,New_Customer,Unidentified_Sources,Indore,163838,72994,45066,20084
2021,Nov,Desktop_Website,New_Customer,Unidentified_Sources,Pune,273488,52949,22286,10136
2021,Nov,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,47560,18930
2021,Nov,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,185840,57582
2021,Nov,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,68156,24844
2021,Nov,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,165998,56690
2021,Nov,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,218512,43616
2021,Nov,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,125218,36822
2021,Nov,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,346810,87136
2021,Nov,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,263162,85472
2021,Nov,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,673186,163202
2021,Nov,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,734408,118362
2021,Nov,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,16454,2416
2021,Nov,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,51308,7524
2021,Nov,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,22814,2854
2021,Nov,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,103220,22418
2021,Nov,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,85894,10070
2021,Nov,Mobile_website,New_Customer,Came_From_Google,Bangalore,144389,72073,27905,19945
2021,Nov,Mobile_website,New_Customer,Came_From_Google,Chennai,725691,399607,192198,130995
2021,Nov,Mobile_website,New_Customer,Came_From_Google,Dehradun,211011,105865,40276,26089
2021,Nov,Mobile_website,New_Customer,Came_From_Google,Indore,961377,525184,285009,181726
2021,Nov,Mobile_website,New_Customer,Came_From_Google,Pune,651079,366626,185650,110735
2021,Nov,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,1645248,734492,611060,113528
2021,Nov,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,2569074,978010,678086,262438
2021,Nov,Mobile_website,New_Customer,Landed_on_the_page_Directly,Dehradun,1651756,428808,279759,75477
2021,Nov,Mobile_website,New_Customer,Landed_on_the_page_Directly,Indore,4845494,2908131,2394259,363237
2021,Nov,Mobile_website,New_Customer,Landed_on_the_page_Directly,Pune,5020726,1675045,1166368,358095
2021,Nov,Mobile_website,New_Customer,Unidentified_Sources,Bangalore,102823,23300,6959,1930
2021,Nov,Mobile_website,New_Customer,Unidentified_Sources,Chennai,235090,105754,44583,16610
2021,Nov,Mobile_website,New_Customer,Unidentified_Sources,Dehradun,57965,30268,6792,2222
2021,Nov,Mobile_website,New_Customer,Unidentified_Sources,Indore,498972,243836,121161,46197
2021,Nov,Mobile_website,New_Customer,Unidentified_Sources,Pune,482353,126050,48492,17873
2021,Dec,Desktop_Website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,45478,14718
2021,Dec,Desktop_Website,Existing_Customer,Came_From_Google,Chennai,NA,NA,211672,78436
2021,Dec,Desktop_Website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,73056,25768
2021,Dec,Desktop_Website,Existing_Customer,Came_From_Google,Indore,NA,NA,182500,91266
2021,Dec,Desktop_Website,Existing_Customer,Came_From_Google,Pune,NA,NA,149418,36698
2021,Dec,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,81644,21060
2021,Dec,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,285236,113970
2021,Dec,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,185402,44960
2021,Dec,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,351230,175072
2021,Dec,Desktop_Website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,382016,89346
2021,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,9260,1670
2021,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,43082,9806
2021,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,24604,3476
2021,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,55742,19146
2021,Dec,Desktop_Website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,33798,7358
2021,Dec,Desktop_Website,New_Customer,Came_From_Google,Bangalore,71842,39408,22067,16123
2021,Dec,Desktop_Website,New_Customer,Came_From_Google,Chennai,459958,260157,162166,113047
2021,Dec,Desktop_Website,New_Customer,Came_From_Google,Dehradun,106882,59929,30111,20288
2021,Dec,Desktop_Website,New_Customer,Came_From_Google,Indore,549473,305400,193022,131358
2021,Dec,Desktop_Website,New_Customer,Came_From_Google,Pune,324090,168545,83423,56517
2021,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Bangalore,795586,197532,96683,32139
2021,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Chennai,2437901,1328968,882800,80811
2021,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Dehradun,923246,206667,130788,17878
2021,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Indore,4838369,3406853,3022858,407439
2021,Dec,Desktop_Website,New_Customer,Landed_on_the_page_Directly,Pune,6923521,2976129,1764309,134854
2021,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Bangalore,30586,8702,3780,1213
2021,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Chennai,142329,65309,30711,12777
2021,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Dehradun,50569,19794,7530,2926
2021,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Indore,175786,84011,52955,25827
2021,Dec,Desktop_Website,New_Customer,Unidentified_Sources,Pune,161898,50853,20707,9764
2021,Dec,Mobile_website,Existing_Customer,Came_From_Google,Bangalore,NA,NA,41854,15540
2021,Dec,Mobile_website,Existing_Customer,Came_From_Google,Chennai,NA,NA,175196,51826
2021,Dec,Mobile_website,Existing_Customer,Came_From_Google,Dehradun,NA,NA,56652,19632
2021,Dec,Mobile_website,Existing_Customer,Came_From_Google,Indore,NA,NA,180732,70360
2021,Dec,Mobile_website,Existing_Customer,Came_From_Google,Pune,NA,NA,231012,40554
2021,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Bangalore,NA,NA,116534,31562
2021,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Chennai,NA,NA,343444,79234
2021,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Dehradun,NA,NA,210330,36908
2021,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Indore,NA,NA,756832,233014
2021,Dec,Mobile_website,Existing_Customer,Landed_on_the_page_Directly,Pune,NA,NA,686454,113148
2021,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Bangalore,NA,NA,15532,2362
2021,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Chennai,NA,NA,52330,7444
2021,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Dehradun,NA,NA,24000,2648
2021,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Indore,NA,NA,143186,48070
2021,Dec,Mobile_website,Existing_Customer,Unidentified_Sources,Pune,NA,NA,79786,10214
2021,Dec,Mobile_website,New_Customer,Came_From_Google,Bangalore,128494,63828,23298,15826
2021,Dec,Mobile_website,New_Customer,Came_From_Google,Chennai,703987,373342,177585,123143
2021,Dec,Mobile_website,New_Customer,Came_From_Google,Dehradun,186698,91439,33184,21651
2021,Dec,Mobile_website,New_Customer,Came_From_Google,Indore,1087899,568852,290838,181990
2021,Dec,Mobile_website,New_Customer,Came_From_Google,Pune,573975,309110,122134,79401
2021,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Bangalore,1584819,283368,172363,97683
2021,Dec,Mobile_website,New_Customer,Landed_on_the_page_Directly,Chennai,2643201,736359,457579,160901
